0.000, Bid:,0,Ask:,0,
60.000, Bid:,0,Ask:,1,223,1,
60.091, Bid:,0,Ask:,2,116,1,223,1,
60.136, Bid:,0,Ask:,1,223,1,
60.182, Bid:,0,Ask:,1,246,1,
60.273, Bid:,0,Ask:,2,106,1,246,1,
60.318, Bid:,0,Ask:,1,246,1,
60.364, Bid:,1,93,1,Ask:,1,246,1,
60.409, Bid:,2,93,1,151,1,Ask:,1,246,1,
60.500, Bid:,3,93,1,151,1,162,1,Ask:,1,246,1,
60.636, Bid:,3,93,1,151,1,162,1,Ask:,2,226,1,246,1,
60.727, Bid:,3,93,1,151,1,162,1,Ask:,3,226,1,246,1,380,1,
60.773, Bid:,4,93,1,120,1,151,1,162,1,Ask:,3,226,1,246,1,380,1,
60.864, Bid:,4,93,1,120,1,151,1,162,1,Ask:,3,201,1,226,1,380,1,
61.000, Bid:,4,93,1,120,1,151,1,162,1,Ask:,2,226,1,380,1,
61.045, Bid:,4,93,1,120,1,151,1,162,1,Ask:,2,203,1,380,1,
61.091, Bid:,4,93,1,120,1,151,1,162,1,Ask:,2,203,1,328,1,
61.364, Bid:,4,93,1,120,1,151,1,162,1,Ask:,3,203,1,290,1,328,1,
61.591, Bid:,5,93,1,120,1,151,1,162,1,179,1,Ask:,3,203,1,290,1,328,1,
61.682, Bid:,5,93,1,120,1,151,1,162,1,179,1,Ask:,4,203,1,278,1,290,1,328,1,
61.818, Bid:,6,74,1,93,1,120,1,151,1,162,1,179,1,Ask:,4,203,1,278,1,290,1,328,1,
61.864, Bid:,6,74,1,93,1,120,1,151,1,162,1,179,1,Ask:,5,186,1,203,1,278,1,290,1,328,1,
61.909, Bid:,7,74,1,87,1,93,1,120,1,151,1,162,1,179,1,Ask:,5,186,1,203,1,278,1,290,1,328,1,
61.955, Bid:,7,74,1,87,1,93,1,120,1,151,1,162,1,179,1,Ask:,6,186,1,203,1,278,1,290,1,327,1,328,1,
