TRD, 60.136364, 116
TRD, 60.318182, 106
TRD, 61.000000, 201
TRD, 64.909091, 179
TRD, 65.181818, 186
TRD, 120.318182, 187
TRD, 121.272727, 214
TRD, 122.727273, 191
TRD, 124.863636, 194
TRD, 180.681818, 192
TRD, 181.318182, 192
TRD, 181.454545, 193
TRD, 240.318182, 199
TRD, 240.681818, 200
TRD, 241.045455, 174
TRD, 241.590909, 175
TRD, 242.318182, 177
TRD, 300.500000, 177
TRD, 301.000000, 177
TRD, 301.318182, 177
TRD, 301.727273, 178
TRD, 360.727273, 178
TRD, 363.818182, 190
TRD, 420.727273, 191
TRD, 421.818182, 191
TRD, 423.681818, 191
TRD, 481.136364, 190
TRD, 543.136364, 189
