TRD, 60.363636, 168
TRD, 60.454545, 141
TRD, 60.545455, 181
TRD, 60.818182, 207
TRD, 61.136364, 199
TRD, 62.454545, 241
TRD, 120.545455, 209
TRD, 120.636364, 195
TRD, 121.272727, 217
TRD, 121.636364, 202
TRD, 122.454545, 202
TRD, 180.454545, 202
TRD, 181.181818, 201
TRD, 181.727273, 201
TRD, 184.545455, 200
TRD, 240.636364, 201
TRD, 241.181818, 201
TRD, 300.681818, 203
TRD, 301.090909, 222
TRD, 301.227273, 210
TRD, 301.727273, 207
TRD, 303.409091, 208
TRD, 360.636364, 209
TRD, 420.909091, 209
TRD, 481.000000, 192
TRD, 542.363636, 190
TRD, 542.636364, 189
TRD, 542.909091, 189
