0.000, Bid:,0,Ask:,0,
60.000, Bid:,1,152,1,Ask:,0,
60.045, Bid:,1,152,1,Ask:,1,327,1,
60.136, Bid:,0,Ask:,1,327,1,
60.182, Bid:,1,248,1,Ask:,1,327,1,
60.227, Bid:,2,141,1,248,1,Ask:,1,327,1,
60.273, Bid:,1,141,1,Ask:,1,327,1,
60.364, Bid:,1,141,1,Ask:,2,267,1,327,1,
60.409, Bid:,1,141,1,Ask:,3,156,1,267,1,327,1,
60.455, Bid:,1,141,1,Ask:,3,156,1,233,1,327,1,
60.545, Bid:,2,95,1,141,1,Ask:,3,156,1,233,1,327,1,
60.591, Bid:,2,95,1,141,1,Ask:,4,156,1,233,1,293,1,327,1,
60.636, Bid:,3,95,1,141,1,152,1,Ask:,4,156,1,233,1,293,1,327,1,
60.682, Bid:,2,95,1,152,1,Ask:,3,233,1,293,1,327,1,
60.727, Bid:,3,95,1,152,1,179,1,Ask:,3,233,1,293,1,327,1,
60.773, Bid:,4,95,1,102,1,152,1,179,1,Ask:,3,233,1,293,1,327,1,
60.818, Bid:,5,95,1,102,1,141,1,152,1,179,1,Ask:,3,233,1,293,1,327,1,
61.000, Bid:,5,95,1,102,1,141,1,152,1,179,1,Ask:,3,233,1,256,1,327,1,
61.045, Bid:,4,95,1,102,1,141,1,152,1,Ask:,3,233,1,256,1,327,1,
61.182, Bid:,4,95,1,102,1,141,1,152,1,Ask:,2,256,1,327,1,
61.455, Bid:,4,95,1,116,1,141,1,152,1,Ask:,2,256,1,327,1,
61.682, Bid:,4,95,1,116,1,145,1,152,1,Ask:,2,256,1,327,1,
61.773, Bid:,4,95,1,116,1,145,1,152,1,Ask:,3,256,1,327,1,333,1,
61.818, Bid:,4,95,1,116,1,145,1,152,1,Ask:,4,256,1,298,1,327,1,333,1,
62.136, Bid:,4,95,1,116,1,145,1,152,1,Ask:,5,256,1,298,1,327,1,333,1,340,1,
62.182, Bid:,4,95,1,116,1,145,1,152,1,Ask:,6,233,1,256,1,298,1,327,1,333,1,340,1,
62.227, Bid:,4,95,1,116,1,145,1,179,1,Ask:,6,233,1,256,1,298,1,327,1,333,1,340,1,
63.000, Bid:,5,62,1,95,1,116,1,145,1,179,1,Ask:,6,233,1,256,1,298,1,327,1,333,1,340,1,
64.136, Bid:,5,62,1,95,1,116,1,145,1,179,1,Ask:,6,233,1,246,1,256,1,327,1,333,1,340,1,
64.273, Bid:,6,62,1,95,1,116,1,145,1,179,1,223,1,Ask:,6,233,1,246,1,256,1,327,1,333,1,340,1,
64.455, Bid:,6,62,1,95,1,116,1,145,1,179,1,223,1,Ask:,6,233,1,246,1,256,1,281,1,333,1,340,1,
