0.000, Bid:,0,Ask:,0,
60.000, Bid:,1,116,1,Ask:,0,
60.045, Bid:,2,55,1,116,1,Ask:,0,
60.091, Bid:,3,55,1,116,1,200,1,Ask:,0,
60.182, Bid:,3,55,1,116,1,200,1,Ask:,1,334,1,
60.227, Bid:,3,55,1,116,1,200,1,Ask:,2,210,1,334,1,
60.273, Bid:,3,55,1,116,1,200,1,Ask:,3,210,1,334,1,350,1,
60.318, Bid:,3,35,1,116,1,200,1,Ask:,3,210,1,334,1,350,1,
60.364, Bid:,3,35,1,116,1,200,1,Ask:,2,334,1,350,1,
60.409, Bid:,4,35,1,116,1,200,1,235,1,Ask:,2,334,1,350,1,
60.455, Bid:,5,35,1,116,1,200,1,210,1,235,1,Ask:,2,334,1,350,1,
60.500, Bid:,6,35,1,79,1,116,1,200,1,210,1,235,1,Ask:,2,334,1,350,1,
60.545, Bid:,5,35,1,79,1,116,1,200,1,210,1,Ask:,2,334,1,350,1,
60.636, Bid:,5,35,1,79,1,116,1,200,1,210,1,Ask:,3,334,1,350,1,362,1,
60.682, Bid:,4,35,1,79,1,116,1,200,1,Ask:,3,334,1,350,1,362,1,
60.818, Bid:,4,35,1,79,1,116,1,231,1,Ask:,3,334,1,350,1,362,1,
60.909, Bid:,3,35,1,79,1,116,1,Ask:,3,334,1,350,1,362,1,
61.000, Bid:,4,35,1,79,1,116,1,138,1,Ask:,3,334,1,350,1,362,1,
61.091, Bid:,5,35,1,79,1,116,1,138,1,167,1,Ask:,3,334,1,350,1,362,1,
61.136, Bid:,5,35,1,79,1,138,1,150,1,167,1,Ask:,3,334,1,350,1,362,1,
61.227, Bid:,5,35,1,79,1,150,1,166,1,167,1,Ask:,3,334,1,350,1,362,1,
61.273, Bid:,5,35,1,79,1,150,1,166,1,167,1,Ask:,4,249,1,334,1,350,1,362,1,
61.318, Bid:,5,35,1,79,1,150,1,166,1,167,1,Ask:,4,249,1,322,1,334,1,362,1,
61.409, Bid:,6,35,1,79,1,83,1,150,1,166,1,167,1,Ask:,4,249,1,322,1,334,1,362,1,
61.591, Bid:,5,35,1,79,1,83,1,150,1,166,1,Ask:,4,249,1,322,1,334,1,362,1,
61.818, Bid:,5,35,1,79,1,83,1,150,1,166,1,Ask:,4,249,1,290,1,322,1,362,1,
62.000, Bid:,5,35,1,79,1,109,1,150,1,166,1,Ask:,4,249,1,290,1,322,1,362,1,
62.364, Bid:,5,35,1,79,1,109,1,150,1,166,1,Ask:,5,249,1,290,1,314,1,322,1,362,1,
62.545, Bid:,5,35,1,79,1,109,1,150,1,167,1,Ask:,5,249,1,290,1,314,1,322,1,362,1,
62.591, Bid:,4,35,1,79,1,109,1,150,1,Ask:,5,249,1,290,1,314,1,322,1,362,1,
62.864, Bid:,5,35,1,79,1,109,1,150,1,180,1,Ask:,5,249,1,290,1,314,1,322,1,362,1,
120.045, Bid:,0,Ask:,0,
120.045, Bid:,1,150,1,Ask:,0,
120.091, Bid:,2,150,1,180,1,Ask:,0,
120.136, Bid:,2,150,1,180,1,Ask:,1,209,1,
120.182, Bid:,3,24,1,150,1,180,1,Ask:,1,209,1,
120.227, Bid:,3,24,1,150,1,180,1,Ask:,2,209,1,249,1,
120.273, Bid:,4,24,1,150,1,180,1,189,1,Ask:,2,209,1,249,1,
120.318, Bid:,5,24,1,51,1,150,1,180,1,189,1,Ask:,2,209,1,249,1,
120.364, Bid:,5,24,1,51,1,135,1,180,1,189,1,Ask:,2,209,1,249,1,
120.455, Bid:,6,24,1,51,1,135,1,180,1,189,1,199,1,Ask:,2,209,1,249,1,
120.500, Bid:,6,24,1,51,1,135,1,180,1,189,1,199,1,Ask:,3,209,1,225,1,249,1,
120.545, Bid:,6,24,1,51,1,135,1,180,1,189,1,199,2,Ask:,3,209,1,225,1,249,1,
120.591, Bid:,6,24,1,51,1,135,1,180,1,189,1,199,2,Ask:,4,209,1,225,1,249,1,362,1,
120.636, Bid:,6,24,1,51,1,135,1,180,1,189,1,199,1,Ask:,4,209,1,225,1,249,1,362,1,
120.682, Bid:,7,24,1,51,1,135,1,180,1,189,1,196,1,199,1,Ask:,4,209,1,225,1,249,1,362,1,
120.727, Bid:,8,24,1,51,1,114,1,135,1,180,1,189,1,196,1,199,1,Ask:,4,209,1,225,1,249,1,362,1,
120.818, Bid:,8,24,1,51,1,114,1,135,1,180,1,189,1,196,1,199,1,Ask:,5,209,1,225,1,249,1,290,1,362,1,
121.000, Bid:,8,24,1,51,1,114,1,135,1,189,1,194,1,196,1,199,1,Ask:,5,209,1,225,1,249,1,290,1,362,1,
121.182, Bid:,8,24,1,51,1,114,1,135,1,189,1,194,1,196,1,199,1,Ask:,6,209,1,225,1,249,1,290,1,322,1,362,1,
121.273, Bid:,7,24,1,51,1,114,1,135,1,189,1,194,1,196,1,Ask:,6,209,1,225,1,249,1,290,1,322,1,362,1,
