0.000, Bid:,0,Ask:,0,
60.000, Bid:,1,115,1,Ask:,0,
60.091, Bid:,2,113,1,115,1,Ask:,0,
60.136, Bid:,2,113,1,115,1,Ask:,1,314,1,
60.182, Bid:,2,113,1,115,1,Ask:,2,312,1,314,1,
60.227, Bid:,2,113,1,115,1,Ask:,3,312,1,314,1,356,1,
60.273, Bid:,3,113,1,115,1,119,1,Ask:,3,312,1,314,1,356,1,
60.318, Bid:,3,113,1,115,1,119,1,Ask:,4,167,1,312,1,314,1,356,1,
60.364, Bid:,4,113,1,115,1,119,1,148,1,Ask:,4,167,1,312,1,314,1,356,1,
60.409, Bid:,4,113,1,115,1,119,1,148,1,Ask:,3,312,1,314,1,356,1,
60.455, Bid:,4,113,1,115,1,136,1,148,1,Ask:,3,312,1,314,1,356,1,
60.500, Bid:,4,113,1,115,1,136,1,148,1,Ask:,4,285,1,312,1,314,1,356,1,
60.545, Bid:,4,113,1,115,1,136,1,148,1,Ask:,5,285,1,286,1,312,1,314,1,356,1,
60.591, Bid:,4,113,1,128,1,136,1,148,1,Ask:,5,285,1,286,1,312,1,314,1,356,1,
60.682, Bid:,5,113,1,128,1,136,1,148,1,196,1,Ask:,5,285,1,286,1,312,1,314,1,356,1,
60.727, Bid:,4,113,1,128,1,136,1,148,1,Ask:,5,285,1,286,1,312,1,314,1,356,1,
60.773, Bid:,4,113,1,128,1,148,1,169,1,Ask:,5,285,1,286,1,312,1,314,1,356,1,
61.045, Bid:,5,81,1,113,1,128,1,148,1,169,1,Ask:,5,285,1,286,1,312,1,314,1,356,1,
61.091, Bid:,5,81,1,113,1,128,1,148,1,169,1,Ask:,6,199,1,285,1,286,1,312,1,314,1,356,1,
61.182, Bid:,6,81,1,113,1,128,1,148,1,169,1,174,1,Ask:,6,199,1,285,1,286,1,312,1,314,1,356,1,
61.273, Bid:,6,81,1,113,1,128,1,148,1,169,1,174,1,Ask:,6,199,1,250,1,285,1,286,1,312,1,356,1,
61.318, Bid:,6,81,1,113,1,147,1,148,1,169,1,174,1,Ask:,6,199,1,250,1,285,1,286,1,312,1,356,1,
61.364, Bid:,6,81,1,113,1,147,1,148,1,169,1,174,1,Ask:,6,199,1,250,1,270,1,286,1,312,1,356,1,
61.409, Bid:,5,81,1,113,1,147,1,148,1,169,1,Ask:,6,199,1,250,1,270,1,286,1,312,1,356,1,
61.455, Bid:,5,81,1,113,1,147,1,148,1,169,1,Ask:,7,199,1,250,1,266,1,270,1,286,1,312,1,356,1,
61.591, Bid:,5,81,1,113,1,147,1,148,1,169,1,Ask:,6,250,1,266,1,270,1,286,1,312,1,356,1,
61.636, Bid:,5,81,1,113,1,147,1,148,1,169,1,Ask:,6,243,1,250,1,270,1,286,1,312,1,356,1,
61.682, Bid:,5,81,1,113,1,147,1,148,1,169,1,Ask:,6,243,1,249,1,250,1,286,1,312,1,356,1,
61.864, Bid:,5,102,1,113,1,147,1,148,1,169,1,Ask:,6,243,1,249,1,250,1,286,1,312,1,356,1,
61.909, Bid:,4,102,1,113,1,147,1,148,1,Ask:,6,243,1,249,1,250,1,286,1,312,1,356,1,
61.955, Bid:,5,102,1,113,1,147,1,148,1,157,1,Ask:,6,243,1,249,1,250,1,286,1,312,1,356,1,
62.136, Bid:,5,102,1,113,1,147,1,157,1,180,1,Ask:,6,243,1,249,1,250,1,286,1,312,1,356,1,
63.000, Bid:,5,102,1,113,1,147,1,170,1,180,1,Ask:,6,243,1,249,1,250,1,286,1,312,1,356,1,
64.455, Bid:,6,74,1,102,1,113,1,147,1,170,1,180,1,Ask:,6,243,1,249,1,250,1,286,1,312,1,356,1,
66.591, Bid:,6,74,1,102,1,113,1,147,1,170,1,180,1,Ask:,6,243,1,249,1,250,1,272,1,312,1,356,1,
120.045, Bid:,0,Ask:,0,
120.045, Bid:,0,Ask:,1,249,1,
120.091, Bid:,0,Ask:,2,249,1,312,1,
120.182, Bid:,1,193,1,Ask:,2,249,1,312,1,
120.227, Bid:,2,168,1,193,1,Ask:,2,249,1,312,1,
120.273, Bid:,2,168,1,193,1,Ask:,3,243,1,249,1,312,1,
120.318, Bid:,2,168,1,193,1,Ask:,4,243,1,249,1,312,1,356,1,
120.364, Bid:,1,168,1,Ask:,4,243,1,249,1,312,1,356,1,
120.409, Bid:,2,74,1,168,1,Ask:,4,243,1,249,1,312,1,356,1,
120.455, Bid:,3,74,1,168,1,185,1,Ask:,4,243,1,249,1,312,1,356,1,
120.500, Bid:,4,74,1,168,1,185,1,195,1,Ask:,4,243,1,249,1,312,1,356,1,
120.545, Bid:,5,74,1,147,1,168,1,185,1,195,1,Ask:,4,243,1,249,1,312,1,356,1,
120.636, Bid:,5,74,1,147,1,168,1,185,1,195,1,Ask:,5,199,1,243,1,249,1,312,1,356,1,
120.773, Bid:,4,74,1,147,1,168,1,185,1,Ask:,5,199,1,243,1,249,1,312,1,356,1,
120.864, Bid:,4,74,1,147,1,168,1,185,1,Ask:,6,199,1,243,1,249,1,272,1,312,1,356,1,
120.909, Bid:,4,74,1,147,1,168,1,185,1,Ask:,6,199,1,228,1,249,1,272,1,312,1,356,1,
120.955, Bid:,4,74,1,147,1,168,1,198,1,Ask:,6,199,1,228,1,249,1,272,1,312,1,356,1,
121.091, Bid:,5,74,1,113,1,147,1,168,1,198,1,Ask:,6,199,1,228,1,249,1,272,1,312,1,356,1,
121.227, Bid:,4,74,1,113,1,147,1,168,1,Ask:,6,199,1,228,1,249,1,272,1,312,1,356,1,
121.318, Bid:,5,74,1,113,1,147,1,168,1,196,1,Ask:,6,199,1,228,1,249,1,272,1,312,1,356,1,
121.364, Bid:,5,74,1,113,1,147,1,168,1,196,2,Ask:,6,199,1,228,1,249,1,272,1,312,1,356,1,
122.682, Bid:,5,74,1,113,1,147,1,168,1,196,2,Ask:,6,199,1,228,1,236,1,272,1,312,1,356,1,
122.864, Bid:,6,74,1,113,1,147,1,168,1,196,2,198,1,Ask:,6,199,1,228,1,236,1,272,1,312,1,356,1,
123.000, Bid:,7,74,1,113,1,147,1,168,1,194,1,196,1,198,1,Ask:,6,199,1,228,1,236,1,272,1,312,1,356,1,
123.273, Bid:,8,74,1,102,1,113,1,147,1,168,1,194,1,196,1,198,1,Ask:,6,199,1,228,1,236,1,272,1,312,1,356,1,
123.409, Bid:,7,74,1,102,1,113,1,147,1,168,1,194,1,196,1,Ask:,6,199,1,228,1,236,1,272,1,312,1,356,1,
123.682, Bid:,7,74,1,102,1,113,1,147,1,168,1,194,1,197,1,Ask:,6,199,1,228,1,236,1,272,1,312,1,356,1,
124.727, Bid:,7,74,1,102,1,113,1,147,1,168,1,194,1,197,1,Ask:,7,199,1,228,1,236,1,250,1,272,1,312,1,356,1,
125.091, Bid:,7,74,1,102,1,113,1,147,1,168,1,197,1,198,1,Ask:,7,199,1,228,1,236,1,250,1,272,1,312,1,356,1,
125.591, Bid:,7,74,1,102,1,113,1,147,1,168,1,196,1,198,1,Ask:,7,199,1,228,1,236,1,250,1,272,1,312,1,356,1,
180.136, Bid:,0,Ask:,0,
180.136, Bid:,0,Ask:,1,236,1,
180.182, Bid:,0,Ask:,2,236,1,312,1,
180.273, Bid:,0,Ask:,3,228,1,236,1,312,1,
180.318, Bid:,1,168,1,Ask:,3,228,1,236,1,312,1,
180.364, Bid:,2,168,1,196,1,Ask:,3,228,1,236,1,312,1,
180.409, Bid:,3,102,1,168,1,196,1,Ask:,3,228,1,236,1,312,1,
