0.000, Bid:,0,Ask:,0,
60.000, Bid:,1,76,1,Ask:,0,
60.045, Bid:,2,76,1,184,1,Ask:,0,
60.091, Bid:,3,76,1,119,1,184,1,Ask:,0,
60.136, Bid:,4,76,1,119,1,184,1,303,1,Ask:,0,
60.182, Bid:,4,76,1,119,1,134,1,303,1,Ask:,0,
60.227, Bid:,4,76,1,119,1,134,1,303,1,Ask:,1,375,1,
60.273, Bid:,3,76,1,119,1,134,1,Ask:,1,375,1,
60.318, Bid:,3,76,1,119,1,134,1,Ask:,2,258,1,375,1,
60.364, Bid:,3,76,1,119,1,134,1,Ask:,3,258,1,290,1,375,1,
60.409, Bid:,3,76,1,119,1,134,1,Ask:,4,217,1,258,1,290,1,375,1,
60.455, Bid:,4,76,1,119,1,134,1,212,1,Ask:,4,217,1,258,1,290,1,375,1,
60.500, Bid:,3,76,1,119,1,134,1,Ask:,4,217,1,258,1,290,1,375,1,
60.591, Bid:,3,76,1,134,1,159,1,Ask:,4,217,1,258,1,290,1,375,1,
60.636, Bid:,3,76,1,134,1,159,1,Ask:,3,258,1,290,1,375,1,
60.727, Bid:,4,73,1,76,1,134,1,159,1,Ask:,3,258,1,290,1,375,1,
61.000, Bid:,4,73,1,100,1,134,1,159,1,Ask:,3,258,1,290,1,375,1,
61.045, Bid:,4,73,1,100,1,134,1,159,1,Ask:,4,191,1,258,1,290,1,375,1,
61.136, Bid:,4,73,1,100,1,134,1,159,1,Ask:,3,258,1,290,1,375,1,
61.500, Bid:,4,73,1,100,1,134,1,159,1,Ask:,3,258,1,290,1,310,1,
61.545, Bid:,4,73,1,100,1,134,1,159,1,Ask:,4,258,1,290,1,310,1,369,1,
61.864, Bid:,4,73,1,100,1,134,1,159,1,Ask:,4,211,1,290,1,310,1,369,1,
61.955, Bid:,4,73,1,100,1,134,1,159,1,Ask:,5,211,1,290,1,310,1,329,1,369,1,
62.045, Bid:,4,73,1,100,1,159,1,197,1,Ask:,5,211,1,290,1,310,1,329,1,369,1,
62.136, Bid:,4,73,1,100,1,168,1,197,1,Ask:,5,211,1,290,1,310,1,329,1,369,1,
62.364, Bid:,4,73,1,100,1,168,1,197,1,Ask:,6,211,1,287,1,290,1,310,1,329,1,369,1,
62.727, Bid:,3,73,1,100,1,168,1,Ask:,6,211,1,287,1,290,1,310,1,329,1,369,1,
63.000, Bid:,4,73,1,100,1,117,1,168,1,Ask:,6,211,1,287,1,290,1,310,1,329,1,369,1,
63.045, Bid:,5,73,1,100,1,117,1,168,1,205,1,Ask:,6,211,1,287,1,290,1,310,1,329,1,369,1,
63.091, Bid:,5,73,1,100,1,117,1,173,1,205,1,Ask:,6,211,1,287,1,290,1,310,1,329,1,369,1,
63.182, Bid:,6,73,1,100,1,112,1,117,1,173,1,205,1,Ask:,6,211,1,287,1,290,1,310,1,329,1,369,1,
