0.000, Bid:,0,Ask:,0,
60.000, Bid:,0,Ask:,1,137,1,
60.045, Bid:,0,Ask:,2,137,1,399,1,
60.091, Bid:,0,Ask:,3,95,1,137,1,399,1,
60.136, Bid:,0,Ask:,2,137,1,399,1,
60.182, Bid:,0,Ask:,3,137,1,332,1,399,1,
60.318, Bid:,0,Ask:,4,137,1,170,1,332,1,399,1,
60.364, Bid:,1,99,1,Ask:,4,137,1,170,1,332,1,399,1,
60.409, Bid:,1,99,1,Ask:,4,137,1,170,1,332,1,441,1,
60.455, Bid:,1,99,1,Ask:,3,170,1,332,1,441,1,
60.500, Bid:,1,99,1,Ask:,2,332,1,441,1,
60.682, Bid:,2,99,1,144,1,Ask:,2,332,1,441,1,
60.727, Bid:,3,99,1,144,1,243,1,Ask:,2,332,1,441,1,
60.773, Bid:,4,82,1,99,1,144,1,243,1,Ask:,2,332,1,441,1,
60.864, Bid:,3,82,1,99,1,144,1,Ask:,2,332,1,441,1,
60.955, Bid:,4,82,1,99,1,144,1,239,1,Ask:,2,332,1,441,1,
61.000, Bid:,4,82,1,99,1,144,1,239,1,Ask:,3,240,1,332,1,441,1,
61.045, Bid:,5,82,1,99,1,144,1,163,1,239,1,Ask:,3,240,1,332,1,441,1,
61.182, Bid:,6,82,1,99,1,105,1,144,1,163,1,239,1,Ask:,3,240,1,332,1,441,1,
61.227, Bid:,7,68,1,82,1,99,1,105,1,144,1,163,1,239,1,Ask:,3,240,1,332,1,441,1,
61.409, Bid:,7,68,1,82,1,99,1,105,1,144,1,163,1,239,1,Ask:,4,240,1,316,1,332,1,441,1,
61.864, Bid:,6,68,1,82,1,99,1,105,1,144,1,163,1,Ask:,4,240,1,316,1,332,1,441,1,
62.136, Bid:,6,68,1,82,1,99,1,105,1,144,1,163,1,Ask:,4,240,1,316,1,332,1,344,1,
62.273, Bid:,6,68,1,82,1,99,1,105,1,144,1,163,1,Ask:,5,240,1,310,1,316,1,332,1,344,1,
62.682, Bid:,6,68,1,82,1,99,1,105,1,144,1,182,1,Ask:,5,240,1,310,1,316,1,332,1,344,1,
62.909, Bid:,6,68,1,82,1,99,1,105,1,144,1,182,1,Ask:,6,240,1,248,1,310,1,316,1,332,1,344,1,
63.818, Bid:,6,68,1,82,1,105,1,123,1,144,1,182,1,Ask:,6,240,1,248,1,310,1,316,1,332,1,344,1,
120.045, Bid:,0,Ask:,0,
120.045, Bid:,0,Ask:,1,224,1,
120.091, Bid:,0,Ask:,2,224,1,392,1,
120.182, Bid:,0,Ask:,3,224,1,349,1,392,1,
120.227, Bid:,0,Ask:,4,224,1,345,1,349,1,392,1,
120.273, Bid:,0,Ask:,3,345,1,349,1,392,1,
120.318, Bid:,0,Ask:,3,323,1,345,1,349,1,
120.364, Bid:,0,Ask:,4,215,1,323,1,345,1,349,1,
120.409, Bid:,0,Ask:,3,323,1,345,1,349,1,
120.455, Bid:,1,68,1,Ask:,3,323,1,345,1,349,1,
120.500, Bid:,2,68,1,105,1,Ask:,3,323,1,345,1,349,1,
120.545, Bid:,2,68,1,105,1,Ask:,4,323,1,345,1,349,1,351,1,
120.591, Bid:,3,68,1,105,1,144,1,Ask:,4,323,1,345,1,349,1,351,1,
120.636, Bid:,3,68,1,105,1,144,1,Ask:,5,210,1,323,1,345,1,349,1,351,1,
120.682, Bid:,3,68,1,105,1,144,1,Ask:,6,210,1,323,1,345,1,349,1,351,1,352,1,
120.727, Bid:,3,68,1,105,1,144,1,Ask:,7,193,1,210,1,323,1,345,1,349,1,351,1,352,1,
120.773, Bid:,3,68,1,105,1,144,1,Ask:,6,210,1,323,1,345,1,349,1,351,1,352,1,
120.955, Bid:,3,68,1,105,1,144,1,Ask:,7,210,1,215,1,323,1,345,1,349,1,351,1,352,1,
121.136, Bid:,3,68,1,105,1,144,1,Ask:,7,210,1,215,1,290,1,323,1,345,1,351,1,352,1,
121.227, Bid:,4,68,1,105,1,144,1,182,1,Ask:,7,210,1,215,1,290,1,323,1,345,1,351,1,352,1,
121.318, Bid:,4,68,1,105,1,169,1,182,1,Ask:,7,210,1,215,1,290,1,323,1,345,1,351,1,352,1,
121.545, Bid:,4,68,1,105,1,169,1,182,1,Ask:,7,210,1,215,1,262,1,290,1,345,1,351,1,352,1,
121.636, Bid:,4,68,1,105,1,169,1,182,1,Ask:,7,210,1,215,1,242,1,262,1,290,1,351,1,352,1,
121.682, Bid:,5,68,1,105,1,123,1,169,1,182,1,Ask:,7,210,1,215,1,242,1,262,1,290,1,351,1,352,1,
121.727, Bid:,5,68,1,105,1,123,1,169,1,182,1,Ask:,8,210,1,215,1,227,1,242,1,262,1,290,1,351,1,352,1,
121.955, Bid:,6,68,1,82,1,105,1,123,1,169,1,182,1,Ask:,8,210,1,215,1,227,1,242,1,262,1,290,1,351,1,352,1,
122.455, Bid:,6,68,1,82,1,105,1,123,1,169,1,182,1,Ask:,7,215,1,227,1,242,1,262,1,290,1,351,1,352,1,
122.500, Bid:,6,68,1,82,1,105,1,123,1,169,1,182,1,Ask:,7,215,1,220,1,242,1,262,1,290,1,351,1,352,1,
122.955, Bid:,6,68,1,82,1,105,1,123,1,169,1,182,1,Ask:,6,220,1,242,1,262,1,290,1,351,1,352,1,
123.091, Bid:,6,68,1,82,1,105,1,123,1,169,1,182,1,Ask:,6,217,1,242,1,262,1,290,1,351,1,352,1,
123.455, Bid:,6,68,1,82,1,105,1,123,1,169,1,182,1,Ask:,6,217,1,226,1,262,1,290,1,351,1,352,1,
125.636, Bid:,6,68,1,82,1,105,1,123,1,169,1,182,1,Ask:,6,217,1,226,1,262,1,272,1,351,1,352,1,
180.136, Bid:,0,Ask:,0,
180.136, Bid:,1,208,1,Ask:,0,
180.182, Bid:,2,138,1,208,1,Ask:,0,
180.227, Bid:,3,138,1,208,1,218,1,Ask:,0,
180.273, Bid:,4,138,1,154,1,208,1,218,1,Ask:,0,
180.318, Bid:,3,138,1,154,1,208,1,Ask:,0,
180.364, Bid:,4,123,1,138,1,154,1,208,1,Ask:,0,
180.455, Bid:,4,123,1,138,1,154,1,208,1,Ask:,1,352,1,
180.500, Bid:,4,123,1,138,1,154,1,208,1,Ask:,2,209,1,352,1,
180.545, Bid:,4,123,1,138,1,154,1,208,1,Ask:,3,209,1,218,1,352,1,
180.591, Bid:,4,123,1,126,1,154,1,208,1,Ask:,3,209,1,218,1,352,1,
180.636, Bid:,5,111,1,123,1,126,1,154,1,208,1,Ask:,3,209,1,218,1,352,1,
180.682, Bid:,6,23,1,111,1,123,1,126,1,154,1,208,1,Ask:,3,209,1,218,1,352,1,
180.727, Bid:,6,23,1,111,1,123,1,126,1,154,1,208,1,Ask:,4,209,1,216,1,218,1,352,1,
180.773, Bid:,6,23,1,111,1,123,1,126,1,154,1,208,1,Ask:,5,209,1,215,1,216,1,218,1,352,1,
180.818, Bid:,6,23,1,111,1,123,1,126,1,169,1,208,1,Ask:,5,209,1,215,1,216,1,218,1,352,1,
180.864, Bid:,7,23,1,111,1,123,1,126,1,169,1,186,1,208,1,Ask:,5,209,1,215,1,216,1,218,1,352,1,
180.955, Bid:,7,23,1,111,1,123,1,126,1,169,1,186,1,208,1,Ask:,6,209,1,215,1,216,1,218,1,351,1,352,1,
181.136, Bid:,7,23,1,111,1,123,1,126,1,169,1,186,1,208,1,Ask:,7,209,1,215,1,216,1,218,1,226,1,351,1,352,1,
181.636, Bid:,8,23,1,107,1,111,1,123,1,126,1,169,1,186,1,208,1,Ask:,7,209,1,215,1,216,1,218,1,226,1,351,1,352,1,
181.773, Bid:,9,23,1,25,1,107,1,111,1,123,1,126,1,169,1,186,1,208,1,Ask:,7,209,1,215,1,216,1,218,1,226,1,351,1,352,1,
181.864, Bid:,8,23,1,25,1,107,1,111,1,123,1,126,1,169,1,186,1,Ask:,7,209,1,215,1,216,1,218,1,226,1,351,1,352,1,
181.909, Bid:,8,23,1,25,1,107,1,111,1,126,1,158,1,169,1,186,1,Ask:,7,209,1,215,1,216,1,218,1,226,1,351,1,352,1,
182.136, Bid:,8,23,1,25,1,107,1,111,1,126,1,158,1,169,1,186,1,Ask:,8,209,1,215,1,216,1,218,1,226,1,272,1,351,1,352,1,
182.500, Bid:,8,23,1,25,1,107,1,111,1,126,1,158,1,169,1,187,1,Ask:,8,209,1,215,1,216,1,218,1,226,1,272,1,351,1,352,1,
182.591, Bid:,8,23,1,25,1,107,1,111,1,126,1,158,1,187,1,189,1,Ask:,8,209,1,215,1,216,1,218,1,226,1,272,1,351,1,352,1,
182.682, Bid:,8,23,1,25,1,107,1,111,1,158,1,177,1,187,1,189,1,Ask:,8,209,1,215,1,216,1,218,1,226,1,272,1,351,1,352,1,
182.727, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,8,209,1,215,1,216,1,218,1,226,1,272,1,351,1,352,1,
183.045, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,7,215,1,216,1,218,1,226,1,272,1,351,1,352,1,
183.227, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,8,215,1,216,1,218,1,226,1,262,1,272,1,351,1,352,1,
184.273, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,8,211,1,215,1,216,1,226,1,262,1,272,1,351,1,352,1,
184.318, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,8,209,1,211,1,215,1,226,1,262,1,272,1,351,1,352,1,
185.773, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,8,203,1,209,1,215,1,226,1,262,1,272,1,351,1,352,1,
186.409, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,8,203,1,204,1,209,1,226,1,262,1,272,1,351,1,352,1,
186.818, Bid:,8,23,1,25,1,111,1,122,1,158,1,177,1,187,1,189,1,Ask:,8,203,1,204,1,205,1,226,1,262,1,272,1,351,1,352,1,
